No.,Insurance undertaking,category,value,Tabelle,year
123,Helvetia Versicherungen AG,Technical provisions!Prov. for rebates!Gross amount,1560000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
124,D.A.S. Rechtsschutz AG,Technical provisions!Prov. for rebates!Gross amount,2086000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
126,DONAU Versicherung AG VIG,Technical provisions!Prov. for rebates!Gross amount,1699000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
128,GENERALI Versicherung AG,Technical provisions!Prov. for rebates!Gross amount,8860000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Technical provisions!Prov. for rebates!Gross amount,830000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
131,EUROPÄISCHE Vers. AG,Technical provisions!Prov. for rebates!Gross amount,141000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
132,Credendo - Single Risk Ins. AG,Technical provisions!Prov. for rebates!Gross amount,407000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
135,GRAWE Versicherung AG,Technical provisions!Prov. for rebates!Gross amount,1912000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
141,Kärntner Landes V.a.G.,Technical provisions!Prov. for rebates!Gross amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
142,ZÜRICH Versicherungs-AG,Technical provisions!Prov. for rebates!Gross amount,203000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
144,UNIQA Insurance Group AG,Technical provisions!Prov. for rebates!Gross amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
145,MERKUR Versicherung AG,Technical provisions!Prov. for rebates!Gross amount,2000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
148,Acredia Versicherung AG,Technical provisions!Prov. for rebates!Gross amount,3999000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
150,ÖBV V.a.G.,Technical provisions!Prov. for rebates!Gross amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
151,HAGEL V.a.G.,Technical provisions!Prov. for rebates!Gross amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
154,PORSCHE Versicherung AG,Technical provisions!Prov. for rebates!Gross amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Technical provisions!Prov. for rebates!Gross amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
161,VAV Versicherungs-AG,Technical provisions!Prov. for rebates!Gross amount,126000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
164,HDI Versicherung AG,Technical provisions!Prov. for rebates!Gross amount,1363000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
165,ERGO Versicherung AG,Technical provisions!Prov. for rebates!Gross amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
167,VORARLBERGER V.a.G.,Technical provisions!Prov. for rebates!Gross amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Technical provisions!Prov. for rebates!Gross amount,2140000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
171,Allianz Versicherung AG,Technical provisions!Prov. for rebates!Gross amount,10000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
173,WIENER STÄDTISCHE Vers. AG,Technical provisions!Prov. for rebates!Gross amount,20964000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
174,VIG VIENNA INSURANCE GROUP AG,Technical provisions!Prov. for rebates!Gross amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
176,WÜSTENROT Vers. AG,Technical provisions!Prov. for rebates!Gross amount,37000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
138,"HELVETIA, ZNL AT",Technical provisions!Prov. for rebates!Gross amount,250000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
101,MUKI V.a.G.,Technical provisions!Prov. for rebates!Reinsurance amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
113,SK Versicherung AG,Technical provisions!Prov. for rebates!Reinsurance amount,4000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
116,UNIQA Österreich Vers. AG,Technical provisions!Prov. for rebates!Reinsurance amount,8898000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
123,Helvetia Versicherungen AG,Technical provisions!Prov. for rebates!Reinsurance amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
124,D.A.S. Rechtsschutz AG,Technical provisions!Prov. for rebates!Reinsurance amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
126,DONAU Versicherung AG VIG,Technical provisions!Prov. for rebates!Reinsurance amount,511000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
128,GENERALI Versicherung AG,Technical provisions!Prov. for rebates!Reinsurance amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Technical provisions!Prov. for rebates!Reinsurance amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
131,EUROPÄISCHE Vers. AG,Technical provisions!Prov. for rebates!Reinsurance amount,71000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
132,Credendo - Single Risk Ins. AG,Technical provisions!Prov. for rebates!Reinsurance amount,283000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
135,GRAWE Versicherung AG,Technical provisions!Prov. for rebates!Reinsurance amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
141,Kärntner Landes V.a.G.,Technical provisions!Prov. for rebates!Reinsurance amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
142,ZÜRICH Versicherungs-AG,Technical provisions!Prov. for rebates!Reinsurance amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
144,UNIQA Insurance Group AG,Technical provisions!Prov. for rebates!Reinsurance amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
145,MERKUR Versicherung AG,Technical provisions!Prov. for rebates!Reinsurance amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
148,Acredia Versicherung AG,Technical provisions!Prov. for rebates!Reinsurance amount,2610000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
150,ÖBV V.a.G.,Technical provisions!Prov. for rebates!Reinsurance amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
151,HAGEL V.a.G.,Technical provisions!Prov. for rebates!Reinsurance amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
154,PORSCHE Versicherung AG,Technical provisions!Prov. for rebates!Reinsurance amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Technical provisions!Prov. for rebates!Reinsurance amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
161,VAV Versicherungs-AG,Technical provisions!Prov. for rebates!Reinsurance amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
164,HDI Versicherung AG,Technical provisions!Prov. for rebates!Reinsurance amount,844000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
165,ERGO Versicherung AG,Technical provisions!Prov. for rebates!Reinsurance amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
167,VORARLBERGER V.a.G.,Technical provisions!Prov. for rebates!Reinsurance amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Technical provisions!Prov. for rebates!Reinsurance amount,446000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
171,Allianz Versicherung AG,Technical provisions!Prov. for rebates!Reinsurance amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
173,WIENER STÄDTISCHE Vers. AG,Technical provisions!Prov. for rebates!Reinsurance amount,6341000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
174,VIG VIENNA INSURANCE GROUP AG,Technical provisions!Prov. for rebates!Reinsurance amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
176,WÜSTENROT Vers. AG,Technical provisions!Prov. for rebates!Reinsurance amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
138,"HELVETIA, ZNL AT",Technical provisions!Prov. for rebates!Reinsurance amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
101,MUKI V.a.G.,Technical provisions!Provision for bonuses!Gross amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
113,SK Versicherung AG,Technical provisions!Provision for bonuses!Gross amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
116,UNIQA Österreich Vers. AG,Technical provisions!Provision for bonuses!Gross amount,10000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
123,Helvetia Versicherungen AG,Technical provisions!Provision for bonuses!Gross amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
124,D.A.S. Rechtsschutz AG,Technical provisions!Provision for bonuses!Gross amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
126,DONAU Versicherung AG VIG,Technical provisions!Provision for bonuses!Gross amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
128,GENERALI Versicherung AG,Technical provisions!Provision for bonuses!Gross amount,486000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Technical provisions!Provision for bonuses!Gross amount,29087000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
131,EUROPÄISCHE Vers. AG,Technical provisions!Provision for bonuses!Gross amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
132,Credendo - Single Risk Ins. AG,Technical provisions!Provision for bonuses!Gross amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
135,GRAWE Versicherung AG,Technical provisions!Provision for bonuses!Gross amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
141,Kärntner Landes V.a.G.,Technical provisions!Provision for bonuses!Gross amount,494000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
142,ZÜRICH Versicherungs-AG,Technical provisions!Provision for bonuses!Gross amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
144,UNIQA Insurance Group AG,Technical provisions!Provision for bonuses!Gross amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
145,MERKUR Versicherung AG,Technical provisions!Provision for bonuses!Gross amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
148,Acredia Versicherung AG,Technical provisions!Provision for bonuses!Gross amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
150,ÖBV V.a.G.,Technical provisions!Provision for bonuses!Gross amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
151,HAGEL V.a.G.,Technical provisions!Provision for bonuses!Gross amount,25000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
154,PORSCHE Versicherung AG,Technical provisions!Provision for bonuses!Gross amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Technical provisions!Provision for bonuses!Gross amount,26466000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
161,VAV Versicherungs-AG,Technical provisions!Provision for bonuses!Gross amount,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2018
