No.,Insurance undertaking,category,value,Tabelle,year
116,UNIQA Österreich Vers. AG,Capital and reserves,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
123,Helvetia Versicherungen AG,Capital and reserves,5632000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
124,D.A.S. Rechtsschutz AG,Capital and reserves,5001000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
126,DONAU Versicherung AG VIG,Capital and reserves,8856000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
127,SPARKASSEN Vers. AG VIG,Capital and reserves,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
128,GENERALI Versicherung AG,Capital and reserves,2.4e+07,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
129,NIEDERÖSTERREICHISCHE Vers. AG,Capital and reserves,2471000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
131,EUROPÄISCHE Vers. AG,Capital and reserves,730000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
132,Credendo - Single Risk Ins. AG,Capital and reserves,2.5e+07,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
135,GRAWE Versicherung AG,Capital and reserves,10500000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
141,Kärntner Landes V.a.G.,Capital and reserves,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
142,ZÜRICH Versicherungs-AG,Capital and reserves,9750000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
144,UNIQA Insurance Group AG,Capital and reserves,308180000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
145,MERKUR Versicherung AG,Capital and reserves,2210000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
148,Acredia Versicherung AG,Capital and reserves,6e+06,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
150,ÖBV V.a.G.,Capital and reserves,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
151,HAGEL V.a.G.,Capital and reserves,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
154,PORSCHE Versicherung AG,Capital and reserves,730000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
159,TIROLER VERSICHERUNG V.a.G. ,Capital and reserves,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
161,VAV Versicherungs-AG,Capital and reserves,9300000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
164,HDI Versicherung AG,Capital and reserves,11337000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
165,ERGO Versicherung AG,Capital and reserves,1915000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
167,VORARLBERGER V.a.G.,Capital and reserves,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
169,OBERÖSTERREICHISCHE Vers. AG,Capital and reserves,10907000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
171,Allianz Versicherung AG,Capital and reserves,44336000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
173,WIENER STÄDTISCHE Vers. AG,Capital and reserves,1e+07,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
174,VIG VIENNA INSURANCE GROUP AG,Capital and reserves,132887000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
176,WÜSTENROT Vers. AG,Capital and reserves,9e+06,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
138,"HELVETIA, ZNL AT",Capital and reserves,2950000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
101,MUKI V.a.G.,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
104,RVV Rückversicherungsverein ,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
113,SK Versicherung AG,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
116,UNIQA Österreich Vers. AG,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
123,Helvetia Versicherungen AG,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
124,D.A.S. Rechtsschutz AG,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
126,DONAU Versicherung AG VIG,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
127,SPARKASSEN Vers. AG VIG,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
128,GENERALI Versicherung AG,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
129,NIEDERÖSTERREICHISCHE Vers. AG,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
131,EUROPÄISCHE Vers. AG,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
132,Credendo - Single Risk Ins. AG,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
135,GRAWE Versicherung AG,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
141,Kärntner Landes V.a.G.,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
142,ZÜRICH Versicherungs-AG,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
144,UNIQA Insurance Group AG,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
145,MERKUR Versicherung AG,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
148,Acredia Versicherung AG,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
150,ÖBV V.a.G.,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
151,HAGEL V.a.G.,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
154,PORSCHE Versicherung AG,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
159,TIROLER VERSICHERUNG V.a.G. ,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
161,VAV Versicherungs-AG,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
164,HDI Versicherung AG,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
165,ERGO Versicherung AG,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
167,VORARLBERGER V.a.G.,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
169,OBERÖSTERREICHISCHE Vers. AG,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
171,Allianz Versicherung AG,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
173,WIENER STÄDTISCHE Vers. AG,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
174,VIG VIENNA INSURANCE GROUP AG,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
176,WÜSTENROT Vers. AG,Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
138,"HELVETIA, ZNL AT",Capital and reserves!Subordinated capital,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
101,MUKI V.a.G.,Capital and reserves!Capital reserves,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
104,RVV Rückversicherungsverein ,Capital and reserves!Capital reserves,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
113,SK Versicherung AG,Capital and reserves!Capital reserves,2095000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
116,UNIQA Österreich Vers. AG,Capital and reserves!Capital reserves,43952000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
123,Helvetia Versicherungen AG,Capital and reserves!Capital reserves,16179000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
124,D.A.S. Rechtsschutz AG,Capital and reserves!Capital reserves,11112000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
126,DONAU Versicherung AG VIG,Capital and reserves!Capital reserves,7024000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
127,SPARKASSEN Vers. AG VIG,Capital and reserves!Capital reserves,196107000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
128,GENERALI Versicherung AG,Capital and reserves!Capital reserves,583455000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
129,NIEDERÖSTERREICHISCHE Vers. AG,Capital and reserves!Capital reserves,2144000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
131,EUROPÄISCHE Vers. AG,Capital and reserves!Capital reserves,2416000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
132,Credendo - Single Risk Ins. AG,Capital and reserves!Capital reserves,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
135,GRAWE Versicherung AG,Capital and reserves!Capital reserves,4582000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
141,Kärntner Landes V.a.G.,Capital and reserves!Capital reserves,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
142,ZÜRICH Versicherungs-AG,Capital and reserves!Capital reserves,1308000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
144,UNIQA Insurance Group AG,Capital and reserves!Capital reserves,1705662000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
145,MERKUR Versicherung AG,Capital and reserves!Capital reserves,574000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
148,Acredia Versicherung AG,Capital and reserves!Capital reserves,47805000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
150,ÖBV V.a.G.,Capital and reserves!Capital reserves,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
151,HAGEL V.a.G.,Capital and reserves!Capital reserves,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
154,PORSCHE Versicherung AG,Capital and reserves!Capital reserves,1596000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
159,TIROLER VERSICHERUNG V.a.G. ,Capital and reserves!Capital reserves,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
161,VAV Versicherungs-AG,Capital and reserves!Capital reserves,1024000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
164,HDI Versicherung AG,Capital and reserves!Capital reserves,1893000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
165,ERGO Versicherung AG,Capital and reserves!Capital reserves,10507000,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
167,VORARLBERGER V.a.G.,Capital and reserves!Capital reserves,0,"Table 6:  Balance sheet, liabilities (Non-life insurance other than health)",2017
