No.,Insurance undertaking,category,value,Tabelle,year
167,VORARLBERGER V.a.G.,Shares in affiliated undertakings,51000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
169,OBERÖSTERREICHISCHE Vers. AG,Shares in affiliated undertakings,5168000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
171,Allianz Versicherung AG,Shares in affiliated undertakings,447550000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
173,WIENER STÄDTISCHE Vers. AG,Shares in affiliated undertakings,187129000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
174,VIG VIENNA INSURANCE GROUP AG,Shares in affiliated undertakings,4318955000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
176,WÜSTENROT Vers. AG,Shares in affiliated undertakings,28426000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
138,"HELVETIA, ZNL AT",Shares in affiliated undertakings,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
101,MUKI V.a.G.,Debt securities issued by and loans to affiliated undertakings,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
113,SK Versicherung AG,Debt securities issued by and loans to affiliated undertakings,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
116,UNIQA Österreich Versicherungen AG,Debt securities issued by and loans to affiliated undertakings,17082000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
123,Helvetia Versicherungen AG,Debt securities issued by and loans to affiliated undertakings,8898000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
124,D.A.S. Rechtsschutz AG,Debt securities issued by and loans to affiliated undertakings,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
126,DONAU Versicherung AG VIG,Debt securities issued by and loans to affiliated undertakings,13465000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
128,GENERALI Versicherung AG,Debt securities issued by and loans to affiliated undertakings,826167000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
129,NIEDERÖSTERREICHISCHE Vers. AG,Debt securities issued by and loans to affiliated undertakings,3551000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
131,EUROPÄISCHE Vers. AG,Debt securities issued by and loans to affiliated undertakings,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
132,Credendo - Single Risk Ins. AG,Debt securities issued by and loans to affiliated undertakings,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
135,GRAWE Versicherung AG,Debt securities issued by and loans to affiliated undertakings,10727000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
141,Kärntner Landes V.a.G.,Debt securities issued by and loans to affiliated undertakings,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
142,ZÜRICH Versicherungs-AG,Debt securities issued by and loans to affiliated undertakings,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
144,UNIQA Insurance Group AG,Debt securities issued by and loans to affiliated undertakings,636020000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
145,MERKUR Versicherung AG,Debt securities issued by and loans to affiliated undertakings,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
148,Acredia Versicherung AG,Debt securities issued by and loans to affiliated undertakings,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
150,ÖBV V.a.G.,Debt securities issued by and loans to affiliated undertakings,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
151,HAGEL V.a.G.,Debt securities issued by and loans to affiliated undertakings,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
154,PORSCHE Versicherung AG,Debt securities issued by and loans to affiliated undertakings,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
159,TIROLER VERSICHERUNG V.a.G. ,Debt securities issued by and loans to affiliated undertakings,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
161,VAV Versicherungs-AG,Debt securities issued by and loans to affiliated undertakings,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
164,HDI Versicherung AG,Debt securities issued by and loans to affiliated undertakings,3094000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
165,ERGO Versicherung AG,Debt securities issued by and loans to affiliated undertakings,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
167,VORARLBERGER V.a.G.,Debt securities issued by and loans to affiliated undertakings,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
169,OBERÖSTERREICHISCHE Vers. AG,Debt securities issued by and loans to affiliated undertakings,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
171,Allianz Versicherung AG,Debt securities issued by and loans to affiliated undertakings,33831000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
173,WIENER STÄDTISCHE Vers. AG,Debt securities issued by and loans to affiliated undertakings,379139000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
174,VIG VIENNA INSURANCE GROUP AG,Debt securities issued by and loans to affiliated undertakings,451856000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
176,WÜSTENROT Vers. AG,Debt securities issued by and loans to affiliated undertakings,23888000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
138,"HELVETIA, ZNL AT",Debt securities issued by and loans to affiliated undertakings,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
101,MUKI V.a.G.,Participating interests,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
113,SK Versicherung AG,Participating interests,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
116,UNIQA Österreich Versicherungen AG,Participating interests,4219000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
123,Helvetia Versicherungen AG,Participating interests,296000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
124,D.A.S. Rechtsschutz AG,Participating interests,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
126,DONAU Versicherung AG VIG,Participating interests,6841000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
128,GENERALI Versicherung AG,Participating interests,94814000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
129,NIEDERÖSTERREICHISCHE Vers. AG,Participating interests,2265000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
131,EUROPÄISCHE Vers. AG,Participating interests,1474000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
132,Credendo - Single Risk Ins. AG,Participating interests,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
135,GRAWE Versicherung AG,Participating interests,3270000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
141,Kärntner Landes V.a.G.,Participating interests,35000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
142,ZÜRICH Versicherungs-AG,Participating interests,47000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
144,UNIQA Insurance Group AG,Participating interests,31793000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
145,MERKUR Versicherung AG,Participating interests,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
148,Acredia Versicherung AG,Participating interests,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
150,ÖBV V.a.G.,Participating interests,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
151,HAGEL V.a.G.,Participating interests,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
154,PORSCHE Versicherung AG,Participating interests,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
159,TIROLER VERSICHERUNG V.a.G. ,Participating interests,2071000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
161,VAV Versicherungs-AG,Participating interests,12935000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
164,HDI Versicherung AG,Participating interests,35000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
165,ERGO Versicherung AG,Participating interests,35000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
167,VORARLBERGER V.a.G.,Participating interests,1299000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
169,OBERÖSTERREICHISCHE Vers. AG,Participating interests,36477000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
171,Allianz Versicherung AG,Participating interests,14088000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
173,WIENER STÄDTISCHE Vers. AG,Participating interests,77539000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
174,VIG VIENNA INSURANCE GROUP AG,Participating interests,24216000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
176,WÜSTENROT Vers. AG,Participating interests,2043000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
138,"HELVETIA, ZNL AT",Participating interests,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
101,MUKI V.a.G.,Debt securitis and loans related to participating interests,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
113,SK Versicherung AG,Debt securitis and loans related to participating interests,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
116,UNIQA Österreich Versicherungen AG,Debt securitis and loans related to participating interests,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
123,Helvetia Versicherungen AG,Debt securitis and loans related to participating interests,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
124,D.A.S. Rechtsschutz AG,Debt securitis and loans related to participating interests,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
126,DONAU Versicherung AG VIG,Debt securitis and loans related to participating interests,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
128,GENERALI Versicherung AG,Debt securitis and loans related to participating interests,10750000,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
129,NIEDERÖSTERREICHISCHE Vers. AG,Debt securitis and loans related to participating interests,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
131,EUROPÄISCHE Vers. AG,Debt securitis and loans related to participating interests,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
132,Credendo - Single Risk Ins. AG,Debt securitis and loans related to participating interests,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
135,GRAWE Versicherung AG,Debt securitis and loans related to participating interests,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
141,Kärntner Landes V.a.G.,Debt securitis and loans related to participating interests,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
142,ZÜRICH Versicherungs-AG,Debt securitis and loans related to participating interests,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
144,UNIQA Insurance Group AG,Debt securitis and loans related to participating interests,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
145,MERKUR Versicherung AG,Debt securitis and loans related to participating interests,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
148,Acredia Versicherung AG,Debt securitis and loans related to participating interests,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
150,ÖBV V.a.G.,Debt securitis and loans related to participating interests,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
151,HAGEL V.a.G.,Debt securitis and loans related to participating interests,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
154,PORSCHE Versicherung AG,Debt securitis and loans related to participating interests,0,"Table 5:  Balance sheet, assets (Non-life insurance other than health)",2019
