No.,Insurance undertaking,category,value,Tabelle,year
127,SPARKASSEN Vers. AG VIG,Deposits with ceding undertakings,0,"Table 7:  Balance sheet, assets (Total)",2016
128,GENERALI Versicherung AG,Deposits with ceding undertakings,288000,"Table 7:  Balance sheet, assets (Total)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Deposits with ceding undertakings,0,"Table 7:  Balance sheet, assets (Total)",2016
131,EUROPÄISCHE Vers. AG,Deposits with ceding undertakings,116000,"Table 7:  Balance sheet, assets (Total)",2016
132,GARANT Versicherung AG,Deposits with ceding undertakings,0,"Table 7:  Balance sheet, assets (Total)",2016
135,GRAWE Versicherung AG,Deposits with ceding undertakings,50000,"Table 7:  Balance sheet, assets (Total)",2016
140,HYPO Versicherung AG,Deposits with ceding undertakings,0,"Table 7:  Balance sheet, assets (Total)",2016
141,Kärntner Landes V.a.G.,Deposits with ceding undertakings,0,"Table 7:  Balance sheet, assets (Total)",2016
142,ZÜRICH Versicherungs-AG,Deposits with ceding undertakings,0,"Table 7:  Balance sheet, assets (Total)",2016
144,UNIQA Insurance Group AG,Deposits with ceding undertakings,321375000,"Table 7:  Balance sheet, assets (Total)",2016
145,MERKUR Versicherung AG,Deposits with ceding undertakings,2000,"Table 7:  Balance sheet, assets (Total)",2016
148,Acredia Versicherung AG,Deposits with ceding undertakings,0,"Table 7:  Balance sheet, assets (Total)",2016
150,ÖBV V.a.G.,Deposits with ceding undertakings,0,"Table 7:  Balance sheet, assets (Total)",2016
151,HAGEL V.a.G.,Deposits with ceding undertakings,0,"Table 7:  Balance sheet, assets (Total)",2016
154,PORSCHE Versicherung AG,Deposits with ceding undertakings,0,"Table 7:  Balance sheet, assets (Total)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Deposits with ceding undertakings,0,"Table 7:  Balance sheet, assets (Total)",2016
161,VAV Versicherungs-AG,Deposits with ceding undertakings,0,"Table 7:  Balance sheet, assets (Total)",2016
164,HDI Versicherung AG,Deposits with ceding undertakings,0,"Table 7:  Balance sheet, assets (Total)",2016
165,ERGO Versicherung AG,Deposits with ceding undertakings,0,"Table 7:  Balance sheet, assets (Total)",2016
167,VORARLBERGER V.a.G.,Deposits with ceding undertakings,0,"Table 7:  Balance sheet, assets (Total)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Deposits with ceding undertakings,516000,"Table 7:  Balance sheet, assets (Total)",2016
170,Allianz Leben Vers. AG,Deposits with ceding undertakings,0,"Table 7:  Balance sheet, assets (Total)",2016
171,Allianz Versicherung AG,Deposits with ceding undertakings,24000,"Table 7:  Balance sheet, assets (Total)",2016
173,WIENER STÄDTISCHE Vers. AG,Deposits with ceding undertakings,1094000,"Table 7:  Balance sheet, assets (Total)",2016
174,VIG VIENNA INSURANCE GROUP AG,Deposits with ceding undertakings,1026733000,"Table 7:  Balance sheet, assets (Total)",2016
176,WÜSTENROT Vers. AG,Deposits with ceding undertakings,0,"Table 7:  Balance sheet, assets (Total)",2016
177,APK Versicherung AG,Deposits with ceding undertakings,0,"Table 7:  Balance sheet, assets (Total)",2016
185,Nürnberger Versicherung AG,Deposits with ceding undertakings,0,"Table 7:  Balance sheet, assets (Total)",2016
190,Generali Holding Vienna AG,Deposits with ceding undertakings,14402000,"Table 7:  Balance sheet, assets (Total)",2016
195,FWU Life Insurance Austria AG,Deposits with ceding undertakings,0,"Table 7:  Balance sheet, assets (Total)",2016
138,"HELVETIA, ZNL AT",Deposits with ceding undertakings,0,"Table 7:  Balance sheet, assets (Total)",2016
101,MUKI V.a.G.,Investments related to unit and index linked policies,0,"Table 7:  Balance sheet, assets (Total)",2016
104,RVV Rückversicherungsverein ,Investments related to unit and index linked policies,0,"Table 7:  Balance sheet, assets (Total)",2016
113,SK Versicherung AG,Investments related to unit and index linked policies,0,"Table 7:  Balance sheet, assets (Total)",2016
116,UNIQA Österreich Vers. AG,Investments related to unit and index linked policies,4413902000,"Table 7:  Balance sheet, assets (Total)",2016
121,BAWAG P.S.K. Versicherung AG,Investments related to unit and index linked policies,577503000,"Table 7:  Balance sheet, assets (Total)",2016
123,Helvetia Versicherungen AG,Investments related to unit and index linked policies,436986000,"Table 7:  Balance sheet, assets (Total)",2016
124,D.A.S. Rechtsschutz AG,Investments related to unit and index linked policies,0,"Table 7:  Balance sheet, assets (Total)",2016
126,DONAU Versicherung AG VIG,Investments related to unit and index linked policies,402089000,"Table 7:  Balance sheet, assets (Total)",2016
127,SPARKASSEN Vers. AG VIG,Investments related to unit and index linked policies,2350119000,"Table 7:  Balance sheet, assets (Total)",2016
128,GENERALI Versicherung AG,Investments related to unit and index linked policies,1581950000,"Table 7:  Balance sheet, assets (Total)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Investments related to unit and index linked policies,21998000,"Table 7:  Balance sheet, assets (Total)",2016
131,EUROPÄISCHE Vers. AG,Investments related to unit and index linked policies,0,"Table 7:  Balance sheet, assets (Total)",2016
132,GARANT Versicherung AG,Investments related to unit and index linked policies,0,"Table 7:  Balance sheet, assets (Total)",2016
135,GRAWE Versicherung AG,Investments related to unit and index linked policies,206493000,"Table 7:  Balance sheet, assets (Total)",2016
140,HYPO Versicherung AG,Investments related to unit and index linked policies,27627000,"Table 7:  Balance sheet, assets (Total)",2016
141,Kärntner Landes V.a.G.,Investments related to unit and index linked policies,0,"Table 7:  Balance sheet, assets (Total)",2016
142,ZÜRICH Versicherungs-AG,Investments related to unit and index linked policies,288049000,"Table 7:  Balance sheet, assets (Total)",2016
144,UNIQA Insurance Group AG,Investments related to unit and index linked policies,0,"Table 7:  Balance sheet, assets (Total)",2016
145,MERKUR Versicherung AG,Investments related to unit and index linked policies,141877000,"Table 7:  Balance sheet, assets (Total)",2016
148,Acredia Versicherung AG,Investments related to unit and index linked policies,0,"Table 7:  Balance sheet, assets (Total)",2016
150,ÖBV V.a.G.,Investments related to unit and index linked policies,95283000,"Table 7:  Balance sheet, assets (Total)",2016
151,HAGEL V.a.G.,Investments related to unit and index linked policies,0,"Table 7:  Balance sheet, assets (Total)",2016
154,PORSCHE Versicherung AG,Investments related to unit and index linked policies,0,"Table 7:  Balance sheet, assets (Total)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Investments related to unit and index linked policies,7487000,"Table 7:  Balance sheet, assets (Total)",2016
161,VAV Versicherungs-AG,Investments related to unit and index linked policies,0,"Table 7:  Balance sheet, assets (Total)",2016
164,HDI Versicherung AG,Investments related to unit and index linked policies,0,"Table 7:  Balance sheet, assets (Total)",2016
165,ERGO Versicherung AG,Investments related to unit and index linked policies,1760509000,"Table 7:  Balance sheet, assets (Total)",2016
167,VORARLBERGER V.a.G.,Investments related to unit and index linked policies,42526000,"Table 7:  Balance sheet, assets (Total)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Investments related to unit and index linked policies,772783000,"Table 7:  Balance sheet, assets (Total)",2016
170,Allianz Leben Vers. AG,Investments related to unit and index linked policies,1042131000,"Table 7:  Balance sheet, assets (Total)",2016
171,Allianz Versicherung AG,Investments related to unit and index linked policies,0,"Table 7:  Balance sheet, assets (Total)",2016
173,WIENER STÄDTISCHE Vers. AG,Investments related to unit and index linked policies,2829212000,"Table 7:  Balance sheet, assets (Total)",2016
174,VIG VIENNA INSURANCE GROUP AG,Investments related to unit and index linked policies,0,"Table 7:  Balance sheet, assets (Total)",2016
176,WÜSTENROT Vers. AG,Investments related to unit and index linked policies,490082000,"Table 7:  Balance sheet, assets (Total)",2016
177,APK Versicherung AG,Investments related to unit and index linked policies,50237000,"Table 7:  Balance sheet, assets (Total)",2016
185,Nürnberger Versicherung AG,Investments related to unit and index linked policies,545168000,"Table 7:  Balance sheet, assets (Total)",2016
190,Generali Holding Vienna AG,Investments related to unit and index linked policies,0,"Table 7:  Balance sheet, assets (Total)",2016
195,FWU Life Insurance Austria AG,Investments related to unit and index linked policies,1413017000,"Table 7:  Balance sheet, assets (Total)",2016
138,"HELVETIA, ZNL AT",Investments related to unit and index linked policies,0,"Table 7:  Balance sheet, assets (Total)",2016
101,MUKI V.a.G.,Debts owed by policyholders arising from direct operations,1771000,"Table 7:  Balance sheet, assets (Total)",2016
104,RVV Rückversicherungsverein ,Debts owed by policyholders arising from direct operations,0,"Table 7:  Balance sheet, assets (Total)",2016
113,SK Versicherung AG,Debts owed by policyholders arising from direct operations,84000,"Table 7:  Balance sheet, assets (Total)",2016
116,UNIQA Österreich Vers. AG,Debts owed by policyholders arising from direct operations,73437000,"Table 7:  Balance sheet, assets (Total)",2016
121,BAWAG P.S.K. Versicherung AG,Debts owed by policyholders arising from direct operations,6400000,"Table 7:  Balance sheet, assets (Total)",2016
123,Helvetia Versicherungen AG,Debts owed by policyholders arising from direct operations,10001000,"Table 7:  Balance sheet, assets (Total)",2016
124,D.A.S. Rechtsschutz AG,Debts owed by policyholders arising from direct operations,5603000,"Table 7:  Balance sheet, assets (Total)",2016
126,DONAU Versicherung AG VIG,Debts owed by policyholders arising from direct operations,29605000,"Table 7:  Balance sheet, assets (Total)",2016
127,SPARKASSEN Vers. AG VIG,Debts owed by policyholders arising from direct operations,6265000,"Table 7:  Balance sheet, assets (Total)",2016
128,GENERALI Versicherung AG,Debts owed by policyholders arising from direct operations,75660000,"Table 7:  Balance sheet, assets (Total)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Debts owed by policyholders arising from direct operations,3176000,"Table 7:  Balance sheet, assets (Total)",2016
131,EUROPÄISCHE Vers. AG,Debts owed by policyholders arising from direct operations,1205000,"Table 7:  Balance sheet, assets (Total)",2016
132,GARANT Versicherung AG,Debts owed by policyholders arising from direct operations,10690000,"Table 7:  Balance sheet, assets (Total)",2016
135,GRAWE Versicherung AG,Debts owed by policyholders arising from direct operations,16497000,"Table 7:  Balance sheet, assets (Total)",2016
140,HYPO Versicherung AG,Debts owed by policyholders arising from direct operations,97000,"Table 7:  Balance sheet, assets (Total)",2016
141,Kärntner Landes V.a.G.,Debts owed by policyholders arising from direct operations,873000,"Table 7:  Balance sheet, assets (Total)",2016
142,ZÜRICH Versicherungs-AG,Debts owed by policyholders arising from direct operations,13459000,"Table 7:  Balance sheet, assets (Total)",2016
144,UNIQA Insurance Group AG,Debts owed by policyholders arising from direct operations,0,"Table 7:  Balance sheet, assets (Total)",2016
145,MERKUR Versicherung AG,Debts owed by policyholders arising from direct operations,3655000,"Table 7:  Balance sheet, assets (Total)",2016
148,Acredia Versicherung AG,Debts owed by policyholders arising from direct operations,1600000,"Table 7:  Balance sheet, assets (Total)",2016
150,ÖBV V.a.G.,Debts owed by policyholders arising from direct operations,1037000,"Table 7:  Balance sheet, assets (Total)",2016
151,HAGEL V.a.G.,Debts owed by policyholders arising from direct operations,959000,"Table 7:  Balance sheet, assets (Total)",2016
154,PORSCHE Versicherung AG,Debts owed by policyholders arising from direct operations,1938000,"Table 7:  Balance sheet, assets (Total)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Debts owed by policyholders arising from direct operations,2547000,"Table 7:  Balance sheet, assets (Total)",2016
161,VAV Versicherungs-AG,Debts owed by policyholders arising from direct operations,1535000,"Table 7:  Balance sheet, assets (Total)",2016
164,HDI Versicherung AG,Debts owed by policyholders arising from direct operations,5293000,"Table 7:  Balance sheet, assets (Total)",2016
165,ERGO Versicherung AG,Debts owed by policyholders arising from direct operations,11531000,"Table 7:  Balance sheet, assets (Total)",2016
167,VORARLBERGER V.a.G.,Debts owed by policyholders arising from direct operations,989000,"Table 7:  Balance sheet, assets (Total)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Debts owed by policyholders arising from direct operations,8299000,"Table 7:  Balance sheet, assets (Total)",2016
170,Allianz Leben Vers. AG,Debts owed by policyholders arising from direct operations,1808000,"Table 7:  Balance sheet, assets (Total)",2016
171,Allianz Versicherung AG,Debts owed by policyholders arising from direct operations,35164000,"Table 7:  Balance sheet, assets (Total)",2016
173,WIENER STÄDTISCHE Vers. AG,Debts owed by policyholders arising from direct operations,82695000,"Table 7:  Balance sheet, assets (Total)",2016
174,VIG VIENNA INSURANCE GROUP AG,Debts owed by policyholders arising from direct operations,250000,"Table 7:  Balance sheet, assets (Total)",2016
176,WÜSTENROT Vers. AG,Debts owed by policyholders arising from direct operations,5579000,"Table 7:  Balance sheet, assets (Total)",2016
177,APK Versicherung AG,Debts owed by policyholders arising from direct operations,0,"Table 7:  Balance sheet, assets (Total)",2016
185,Nürnberger Versicherung AG,Debts owed by policyholders arising from direct operations,1184000,"Table 7:  Balance sheet, assets (Total)",2016
190,Generali Holding Vienna AG,Debts owed by policyholders arising from direct operations,0,"Table 7:  Balance sheet, assets (Total)",2016
195,FWU Life Insurance Austria AG,Debts owed by policyholders arising from direct operations,0,"Table 7:  Balance sheet, assets (Total)",2016
138,"HELVETIA, ZNL AT",Debts owed by policyholders arising from direct operations,222000,"Table 7:  Balance sheet, assets (Total)",2016
101,MUKI V.a.G.,Debts owed by intermediaries arising from direct operations,679000,"Table 7:  Balance sheet, assets (Total)",2016
104,RVV Rückversicherungsverein ,Debts owed by intermediaries arising from direct operations,0,"Table 7:  Balance sheet, assets (Total)",2016
113,SK Versicherung AG,Debts owed by intermediaries arising from direct operations,0,"Table 7:  Balance sheet, assets (Total)",2016
116,UNIQA Österreich Vers. AG,Debts owed by intermediaries arising from direct operations,5883000,"Table 7:  Balance sheet, assets (Total)",2016
121,BAWAG P.S.K. Versicherung AG,Debts owed by intermediaries arising from direct operations,15000,"Table 7:  Balance sheet, assets (Total)",2016
123,Helvetia Versicherungen AG,Debts owed by intermediaries arising from direct operations,10094000,"Table 7:  Balance sheet, assets (Total)",2016
124,D.A.S. Rechtsschutz AG,Debts owed by intermediaries arising from direct operations,144000,"Table 7:  Balance sheet, assets (Total)",2016
126,DONAU Versicherung AG VIG,Debts owed by intermediaries arising from direct operations,9148000,"Table 7:  Balance sheet, assets (Total)",2016
127,SPARKASSEN Vers. AG VIG,Debts owed by intermediaries arising from direct operations,5825000,"Table 7:  Balance sheet, assets (Total)",2016
128,GENERALI Versicherung AG,Debts owed by intermediaries arising from direct operations,2846000,"Table 7:  Balance sheet, assets (Total)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Debts owed by intermediaries arising from direct operations,2006000,"Table 7:  Balance sheet, assets (Total)",2016
131,EUROPÄISCHE Vers. AG,Debts owed by intermediaries arising from direct operations,2493000,"Table 7:  Balance sheet, assets (Total)",2016
132,GARANT Versicherung AG,Debts owed by intermediaries arising from direct operations,25000,"Table 7:  Balance sheet, assets (Total)",2016
