VU- Nr.,Versicherungsunternehmen,Kategorie,value,Tabelle,year
126,DONAU Versicherung AG VIG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,75942000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
128,GENERALI Versicherung AG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,188108000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,58390000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
131,EUROPÄISCHE Vers. AG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,12568000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
132,Credendo - Single Risk Ins. AG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,7303000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
135,GRAWE Versicherung AG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,83020000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
140,HYPO Versicherung AG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,651000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
141,Kärntner Landes V.a.G.,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,7624000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
142,ZÜRICH Versicherungs-AG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,60544000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
144,UNIQA Insurance Group AG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,2301000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
145,MERKUR Versicherung AG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,4685000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
148,Acredia Versicherung AG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,2089000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
150,ÖBV V.a.G.,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,9970000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
151,HAGEL V.a.G.,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,2160000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
154,PORSCHE Versicherung AG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,7056000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,18168000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
161,VAV Versicherungs-AG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,15539000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
164,HDI Versicherung AG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,32732000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
165,ERGO Versicherung AG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,26866000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
167,VORARLBERGER V.a.G.,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,10352000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,51887000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
170,Allianz Leben Vers. AG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,36300000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
171,Allianz Versicherung AG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,120191000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
173,WIENER STÄDTISCHE Vers. AG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,143411000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
174,VIG VIENNA INSURANCE GROUP AG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,96430000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
176,WÜSTENROT Vers. AG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,40050000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
177,APK Versicherung AG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
185,Nürnberger Versicherung AG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,3446000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
195,FWU Life Insurance Austria AG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,35000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
138,"HELVETIA, ZNL AT",Versicherungstechnische Rückstellungen!Prämienüberträge!GR,753000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
101,MUKI V.a.G.,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,5786000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
113,SK Versicherung AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
116,UNIQA Österreich Vers. AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,54129000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
121,BAWAG P.S.K. Versicherung AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
123,Helvetia Versicherungen AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,1089000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
124,D.A.S. Rechtsschutz AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
126,DONAU Versicherung AG VIG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,1422000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
128,GENERALI Versicherung AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,76000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,652000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
131,EUROPÄISCHE Vers. AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,6176000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
132,Credendo - Single Risk Ins. AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,3159000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
135,GRAWE Versicherung AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,9528000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
140,HYPO Versicherung AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,194000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
141,Kärntner Landes V.a.G.,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,2304000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
142,ZÜRICH Versicherungs-AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,30743000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
144,UNIQA Insurance Group AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,1175000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
145,MERKUR Versicherung AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,869000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
148,Acredia Versicherung AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,1050000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
150,ÖBV V.a.G.,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
151,HAGEL V.a.G.,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
154,PORSCHE Versicherung AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,3484000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
161,VAV Versicherungs-AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
164,HDI Versicherung AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,8283000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
165,ERGO Versicherung AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,7707000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
167,VORARLBERGER V.a.G.,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,3351000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,3818000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
170,Allianz Leben Vers. AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
171,Allianz Versicherung AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,18327000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
173,WIENER STÄDTISCHE Vers. AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,8898000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
174,VIG VIENNA INSURANCE GROUP AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,1215000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
176,WÜSTENROT Vers. AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,3110000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
177,APK Versicherung AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
185,Nürnberger Versicherung AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
195,FWU Life Insurance Austria AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,1000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
138,"HELVETIA, ZNL AT",Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,17000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
101,MUKI V.a.G.,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,24500000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
113,SK Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
116,UNIQA Österreich Vers. AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,11677172000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
121,BAWAG P.S.K. Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,1417061000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
123,Helvetia Versicherungen AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,745632000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
124,D.A.S. Rechtsschutz AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
126,DONAU Versicherung AG VIG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,1837256000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
128,GENERALI Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,5911743000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,577286000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
131,EUROPÄISCHE Vers. AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
132,Credendo - Single Risk Ins. AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
135,GRAWE Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,1080195000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
140,HYPO Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,80656000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
141,Kärntner Landes V.a.G.,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,78576000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
142,ZÜRICH Versicherungs-AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,1180837000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
144,UNIQA Insurance Group AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,221411000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
145,MERKUR Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,1424142000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
148,Acredia Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
150,ÖBV V.a.G.,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,1665375000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
151,HAGEL V.a.G.,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
154,PORSCHE Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,149836000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
161,VAV Versicherungs-AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
164,HDI Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
165,ERGO Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,3979986000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
167,VORARLBERGER V.a.G.,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,198283000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,760676000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
170,Allianz Leben Vers. AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,3605653000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
171,Allianz Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,275053000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
173,WIENER STÄDTISCHE Vers. AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,15882618000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
174,VIG VIENNA INSURANCE GROUP AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
176,WÜSTENROT Vers. AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,3275943000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
177,APK Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
185,Nürnberger Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,372548000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
195,FWU Life Insurance Austria AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,62000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
138,"HELVETIA, ZNL AT",Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
101,MUKI V.a.G.,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
113,SK Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
116,UNIQA Österreich Vers. AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,200673000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
121,BAWAG P.S.K. Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
123,Helvetia Versicherungen AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,562000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
124,D.A.S. Rechtsschutz AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
126,DONAU Versicherung AG VIG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,998000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
128,GENERALI Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,116000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
131,EUROPÄISCHE Vers. AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
132,Credendo - Single Risk Ins. AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
135,GRAWE Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,8926000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
140,HYPO Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
141,Kärntner Landes V.a.G.,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
142,ZÜRICH Versicherungs-AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
144,UNIQA Insurance Group AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,117598000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
145,MERKUR Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,73000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
148,Acredia Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
150,ÖBV V.a.G.,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
151,HAGEL V.a.G.,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
154,PORSCHE Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,4000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
161,VAV Versicherungs-AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
164,HDI Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
165,ERGO Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,184365000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
167,VORARLBERGER V.a.G.,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,1813000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,165000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
170,Allianz Leben Vers. AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,1206000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
171,Allianz Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
173,WIENER STÄDTISCHE Vers. AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,34255000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
174,VIG VIENNA INSURANCE GROUP AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
176,WÜSTENROT Vers. AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
177,APK Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
185,Nürnberger Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,12210000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
195,FWU Life Insurance Austria AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
138,"HELVETIA, ZNL AT",Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,0,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
101,MUKI V.a.G.,Versicherungstechnische Rückstellungen!Rückstellg. für noch nicht abgewickelte Versich.fälle!GR,44479000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
113,SK Versicherung AG,Versicherungstechnische Rückstellungen!Rückstellg. für noch nicht abgewickelte Versich.fälle!GR,22494000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
116,UNIQA Österreich Vers. AG,Versicherungstechnische Rückstellungen!Rückstellg. für noch nicht abgewickelte Versich.fälle!GR,2362617000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
121,BAWAG P.S.K. Versicherung AG,Versicherungstechnische Rückstellungen!Rückstellg. für noch nicht abgewickelte Versich.fälle!GR,242000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
123,Helvetia Versicherungen AG,Versicherungstechnische Rückstellungen!Rückstellg. für noch nicht abgewickelte Versich.fälle!GR,261850000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
124,D.A.S. Rechtsschutz AG,Versicherungstechnische Rückstellungen!Rückstellg. für noch nicht abgewickelte Versich.fälle!GR,101920000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
126,DONAU Versicherung AG VIG,Versicherungstechnische Rückstellungen!Rückstellg. für noch nicht abgewickelte Versich.fälle!GR,706344000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
128,GENERALI Versicherung AG,Versicherungstechnische Rückstellungen!Rückstellg. für noch nicht abgewickelte Versich.fälle!GR,2083756000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Versicherungstechnische Rückstellungen!Rückstellg. für noch nicht abgewickelte Versich.fälle!GR,334751000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
131,EUROPÄISCHE Vers. AG,Versicherungstechnische Rückstellungen!Rückstellg. für noch nicht abgewickelte Versich.fälle!GR,16999000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
132,Credendo - Single Risk Ins. AG,Versicherungstechnische Rückstellungen!Rückstellg. für noch nicht abgewickelte Versich.fälle!GR,8773000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
135,GRAWE Versicherung AG,Versicherungstechnische Rückstellungen!Rückstellg. für noch nicht abgewickelte Versich.fälle!GR,835343000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
140,HYPO Versicherung AG,Versicherungstechnische Rückstellungen!Rückstellg. für noch nicht abgewickelte Versich.fälle!GR,572000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
141,Kärntner Landes V.a.G.,Versicherungstechnische Rückstellungen!Rückstellg. für noch nicht abgewickelte Versich.fälle!GR,92839000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
142,ZÜRICH Versicherungs-AG,Versicherungstechnische Rückstellungen!Rückstellg. für noch nicht abgewickelte Versich.fälle!GR,568590000,"Tabelle 8:  Gesamt, Passiva (Gesamt)",2018
